31 0.486531448364 0.385036945343 0.546035051346
40 0.49423456192 0.394191026688 0.568295955658
53 0.485179519653 0.413269042969 0.553863048553
68 0.489775109291 0.413964033127 0.545340061188
89 0.482764911652 0.381399869919 0.564139127731
116 0.51104824543 0.408533096313 0.571135044098
151 0.499430418015 0.431072950363 0.559741020203
197 0.492171216011 0.391524076462 0.56441283226
256 0.470659899712 0.393049955368 0.539092063904
332 0.465043282509 0.403570890427 0.537750005722
432 0.525870585442 0.407445192337 0.566403865814
562 0.493569779396 0.414125919342 0.574860811234
731 0.507299542427 0.424913883209 0.561598062515
951 0.523774409294 0.441931009293 0.5772960186
1236 0.578866076469 0.529803037643 0.621278047562
1607 0.605908799171 0.502542972565 0.640338897705
2089 0.609493231773 0.527918100357 0.656816005707
2716 0.651990818977 0.583419084549 0.705698013306
3531 0.69103770256 0.59939789772 0.750985860825
4590 0.766255235672 0.685364961624 0.822679042816
5967 0.847734618187 0.782730102539 0.909398078918
7757 0.917459702492 0.807107925415 0.987243890762
10085 1.01670160294 0.929748058319 1.13175082207
13110 1.20665988922 1.15765285492 1.25074887276
17043 1.42904939651 1.38375401497 1.46498203278
22157 1.68584563732 1.63817596436 1.75548005104
28804 2.05733287334 1.97817993164 2.13078713417
37445 2.53362202644 2.42709517479 2.61083102226
48679 3.1637701273 3.04711604118 3.24202895164
63282 3.95724906921 3.85451221466 4.04430913925
82267 4.99555191994 4.93297290802 5.08206319809
106948 6.3584239006 6.22539591789 6.51933789253
139032 8.15314538479 8.00327801704 8.37506103516
180742 10.3608177662 10.2438540459 10.5612750053
234965 13.2511278152 13.1403617859 13.6652028561
305454 17.1572960854 16.799487114 17.4908721447
