31 0.508821320534 0.416174173355 0.597590923309
40 0.565200591087 0.498291969299 0.61660695076
53 0.544758892059 0.498563051224 0.599750995636
68 0.559249711037 0.501533031464 0.630743026733
89 0.636346006393 0.596322774887 0.696422100067
116 0.744566321373 0.653570175171 0.815470933914
151 1.02196354866 0.978892087936 1.13445186615
197 1.45229897499 1.37315201759 1.51051497459
256 2.35760436058 2.25801801682 2.45617604256
332 4.22813780308 4.15642404556 4.33884096146
432 7.97838058472 7.87888789177 8.08665394783
562 15.8770508051 15.7784218788 16.1134371758
